gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1250007865	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:672147	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Nakskov By	ab76e54b-a6cf-4024-9e29-30df1e2f6383	54.8	11.1	5000.0						2014-07-16T02:00Z	16	7	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	672147			CC_BY_NC_4_0		Jan Grubbe			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250007862	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:672148	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Nakskov By	ab76e54b-a6cf-4024-9e29-30df1e2f6383	54.8	11.1	5000.0						2014-07-19T02:00Z	19	7	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	672148			CC_BY_NC_4_0		Jan Grubbe			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250007848	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:672033	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Pinseskoven	ab76e54b-a6cf-4024-9e29-30df1e2f6383	55.6	12.54	5000.0						2014-03-20T01:00Z	20	3	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	672033			CC_BY_NC_4_0		Magnus Vest Hebsgaard			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250007829	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:672145	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Gedser Odde	ab76e54b-a6cf-4024-9e29-30df1e2f6383	54.6	12.0	5000.0						2014-07-12T02:00Z	12	7	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	672145			CC_BY_NC_4_0		Gert Jeppesen			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250007816	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:672146	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Nakskov By	ab76e54b-a6cf-4024-9e29-30df1e2f6383	54.8	11.1	5000.0						2014-07-15T02:00Z	15	7	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	672146			CC_BY_NC_4_0		Jan Grubbe			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250006350	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:670572	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Ølene	ab76e54b-a6cf-4024-9e29-30df1e2f6383	55.09	15.08	5000.0						2015-01-03T01:00Z	3	1	2015	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	670572			CC_BY_NC_4_0		Søren Tejnø & Morten Top-Jensen			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1250005083	87b6acb8-4db2-4769-93ca-e086040dfe14	urn:catalog:DanishLepidopterologicalSociety:Bugbase:669205	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	DK	Hyldtofte Strand	ab76e54b-a6cf-4024-9e29-30df1e2f6383	54.62	11.4	5000.0						2014-07-17T02:00Z	17	7	2014	5130587	5130587	HUMAN_OBSERVATION	DanishLepidopterologicalSociety	Bugbase	669205			CC_BY_NC_4_0		Niels Rasmussen			2017-02-19T03:02Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1238634247	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:256685	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Noretjernet, Moss, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.450327	10.708421		1.0	0.0	0.0			2014-05-04T02:00Z	4	5	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	256685			CC_BY_4_0		Roald Bengtson			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238632414	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:256684	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Noretjernet, Moss, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.450185	10.708224		1.0	0.0	0.0			2014-05-04T02:00Z	4	5	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	256684			CC_BY_4_0		Roald Bengtson			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238631613	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:255915	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Trosvikberget, Fredrikstad, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.217724	10.924233		5.0	0.0	0.0			2015-04-22T02:00Z	22	4	2015	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	255915			CC_BY_4_0		Per-Arne Johansen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238627630	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:251938	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Hamre, Bergen, Ho	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	60.273968	5.369195			0.0	0.0			2015-05-03T02:00Z	3	5	2015	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	251938			CC_BY_4_0		Kjetil Harkestad			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238620580	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:244930	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Ellingsrud, Munkebekken, Oslo, Os	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.931339	10.911476		5.0	0.0	0.0			2014-05-10T02:00Z	10	5	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	244930			CC_BY_4_0		Hallvard Elven			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238596187	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:220515	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Dølihagen, Eidsvoll, Ak	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	60.284616	11.292156		25.0	0.0	0.0			2014-07-19T02:00Z	19	7	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	220515			CC_BY_4_0		Trude Starholm			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238590109	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:216944	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Solli bruk, Sarpsborg, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.333043	10.968052			0.0	0.0			2014-05-04T02:00Z	4	5	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	216944			CC_BY_4_0		Johnny R. Pedersen, Øyvind Enger			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238585498	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:212853	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Store Færder, Tjøme, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.068624	10.522632			0.0	0.0			2014-05-01T02:00Z	1	5	2014	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	212853			CC_BY_4_0		Anders Hangård			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238583603	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:210605	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Trollsvann - veien, Andebu, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.345315	10.039832		5.0	0.0	0.0			2014-04-22T02:00Z	22	4	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	210605			CC_BY_4_0		Reidar J.D.I. Voith			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238578592	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:206199	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Fosseløkka, Halden, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.128889	11.429742			0.0	0.0			2014-05-29T02:00Z	29	5	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	206199			CC_BY_4_0		Morten Olsen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238578238	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:204810	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Store Færder, Tjøme, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.068624	10.522632			0.0	0.0			2014-04-27T02:00Z	27	4	2014	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	204810			CC_BY_4_0		Egil Soglo			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238577574	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:205424	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Ellingsrud, Munkebekken, Oslo, Os	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.928417	10.91657		5.0	0.0	0.0			2014-04-27T02:00Z	27	4	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	205424			CC_BY_4_0		Hallvard Elven			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238576917	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:205420	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Malungen Gjestegård, Stange, He	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	60.578	11.500726		10.0	0.0	0.0			2014-04-27T02:00Z	27	4	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	205420			CC_BY_4_0		Oddvar Heggøy			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238575492	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:203462	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Jeløya Sør, Moss, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.425607	10.612266			0.0	0.0			2014-04-27T02:00Z	27	4	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	203462			CC_BY_4_0		Morten Nilsen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238573333	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:200906	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Store Færder, Tjøme, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.068624	10.522632			0.0	0.0			2014-04-26T02:00Z	26	4	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	200906			CC_BY_4_0		Egil Soglo			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238573128	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:200058	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Ellingsrud, Munkebekken, Oslo, Os	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.931339	10.911476		5.0	0.0	0.0			2014-04-26T02:00Z	26	4	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	200058			CC_BY_4_0		Hallvard Elven			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238572748	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:200618	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Gjesåsjøen øst, Åsnes, He	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	60.675575	12.012029		5.0	0.0	0.0			2014-05-18T02:00Z	18	5	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	200618			CC_BY_4_0		Jon Lurås			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238571602	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:200061	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Reierbukta, Jeløy, Moss, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.422371	10.614943			0.0	0.0			2014-04-26T02:00Z	26	4	2014	5130587	5130587	PRESERVED_SPECIMEN	NEF	SO2-Bugs	200061			CC_BY_4_0		Per Kristian Slagsvold, Jørn R. Gustad			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238564239	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:192928	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Store Færder, Tjøme, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.068338	10.524761			0.0	0.0			2014-04-24T02:00Z	24	4	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	192928			CC_BY_4_0		Vidar Gunnarsen, Store Færder Os			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1238563813	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:192926	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Pålseroa, Gjervåg, Tjøme, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.151822	10.389483		5.0	0.0	0.0			2014-04-24T02:00Z	24	4	2014	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	192926			CC_BY_4_0		Reidar J.D.I. Voith			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238561043	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:190355	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Fuglenebb, sørvest for, Torsnes, Fredrikstad, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.19231	11.053518		25.0	0.0	0.0			2014-04-23T02:00Z	23	4	2014	5130587	5130587	UNKNOWN	NEF	SO2-Bugs	190355			CC_BY_4_0		Hermod Karlsen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238560742	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:189516	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Trollsvann - veien, Andebu, Ve	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.345315	10.039832		5.0	0.0	0.0			2014-04-23T02:00Z	23	4	2014	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	189516			CC_BY_4_0		Reidar J.D.I. Voith			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1238560324	b124e1e0-4755-430f-9eab-894f25a9b59c	NEF:SO2-Bugs:189441	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	NO	Kjennetjern, Fredrikstad, Øs	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	59.237993	10.853877			0.0	0.0			2014-04-29T02:00Z	29	4	2014	5130587	5130587	HUMAN_OBSERVATION	NEF	SO2-Bugs	189441			CC_BY_4_0		Morten Olsen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED
1234171731	1f968e89-ca96-4065-91a5-4858e736b5aa	Natuurpunt:Waarnemingen:86432729	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	BE		4d3ceea8-5699-439d-a899-decac9cbbdac	51.28459	4.46979	3769.0						2014-07-18T02:00Z	18	7	2014	5130587	5130587	HUMAN_OBSERVATION	Natuurpunt					CC0_1_0	Natuurpunt Studie			NATIVE	2017-02-19T03:02Z		
1234170829	1f968e89-ca96-4065-91a5-4858e736b5aa	Natuurpunt:Waarnemingen:86409823	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	BE		4d3ceea8-5699-439d-a899-decac9cbbdac	51.06661	3.74926	3769.0						2014-07-17T02:00Z	17	7	2014	5130587	5130587	HUMAN_OBSERVATION	Natuurpunt					CC0_1_0	Natuurpunt Studie			NATIVE	2017-02-19T03:02Z		
1234167719	1f968e89-ca96-4065-91a5-4858e736b5aa	Natuurpunt:Waarnemingen:86358579	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	BE		4d3ceea8-5699-439d-a899-decac9cbbdac	51.32334	4.9016	3769.0						2014-07-16T02:00Z	16	7	2014	5130587	5130587	HUMAN_OBSERVATION	Natuurpunt					CC0_1_0	Natuurpunt Studie			NATIVE	2017-02-19T03:02Z		
1234167046	1f968e89-ca96-4065-91a5-4858e736b5aa	Natuurpunt:Waarnemingen:86342944	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	BE		4d3ceea8-5699-439d-a899-decac9cbbdac	51.32334	4.9016	3769.0						2014-07-15T02:00Z	15	7	2014	5130587	5130587	HUMAN_OBSERVATION	Natuurpunt					CC0_1_0	Natuurpunt Studie			NATIVE	2017-02-19T03:02Z		
1233623069	1f968e89-ca96-4065-91a5-4858e736b5aa	Natuurpunt:Waarnemingen:102666738	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	BE		4d3ceea8-5699-439d-a899-decac9cbbdac	51.06661	3.74926	3769.0						2014-07-17T02:00Z	17	7	2014	5130587	5130587	HUMAN_OBSERVATION	Natuurpunt					CC0_1_0	Natuurpunt Studie			NATIVE	2017-02-19T03:02Z		
1228009252	c6bbb6ef-ad16-4f3c-99e2-f693760173e0	1748928554	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	EE		6d2a7654-1ed0-4924-b22e-9bc221ab2124	58.14953	24.942931							2015-03-15T01:00Z	15	3	2015	5130587	5130587	HUMAN_OBSERVATION	Estonian Naturalists' Society (ELUS)	Estonian Nature Observation Database, Atlas of Estonian Birds, Atlas of Estonian Mammals	1748928554		Värdi Soomann	CC_BY_4_0		Värdi Soomann			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1228009195	c6bbb6ef-ad16-4f3c-99e2-f693760173e0	1710697680	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	EE		6d2a7654-1ed0-4924-b22e-9bc221ab2124	58.363492	26.747863							2015-04-10T02:00Z	10	4	2015	5130587	5130587	HUMAN_OBSERVATION	Estonian Naturalists' Society (ELUS)	Estonian Nature Observation Database, Atlas of Estonian Birds, Atlas of Estonian Mammals	1710697680		Mati Talve	CC_BY_4_0		Mati Talve			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1228009015	c6bbb6ef-ad16-4f3c-99e2-f693760173e0	1594681494	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	EE		6d2a7654-1ed0-4924-b22e-9bc221ab2124	58.135981	25.05418							2015-03-16T01:00Z	16	3	2015	5130587	5130587	HUMAN_OBSERVATION	Estonian Naturalists' Society (ELUS)	Estonian Nature Observation Database, Atlas of Estonian Birds, Atlas of Estonian Mammals	1594681494		Värdi Soomann	CC_BY_4_0		Värdi Soomann			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1228008549	c6bbb6ef-ad16-4f3c-99e2-f693760173e0	1195396958	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	EE		6d2a7654-1ed0-4924-b22e-9bc221ab2124	57.829995	27.531076							2015-03-12T01:00Z	12	3	2015	5130587	5130587	HUMAN_OBSERVATION	Estonian Naturalists' Society (ELUS)	Estonian Nature Observation Database, Atlas of Estonian Birds, Atlas of Estonian Mammals	1195396958		Meelis Karton	CC_BY_4_0		Meelis Karton			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1228007910	c6bbb6ef-ad16-4f3c-99e2-f693760173e0	684689380	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	EE		6d2a7654-1ed0-4924-b22e-9bc221ab2124	58.009269	27.390264							2015-03-15T01:00Z	15	3	2015	5130587	5130587	HUMAN_OBSERVATION	Estonian Naturalists' Society (ELUS)	Estonian Nature Observation Database, Atlas of Estonian Birds, Atlas of Estonian Mammals	684689380		Ain Piir	CC_BY_4_0		Ain Piir			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
